student_id,top_matches
S03077,"[('J04655', np.float64(0.5)), ('J02682', np.float64(0.4185)), ('J04959', np.float64(0.4099)), ('J03829', np.float64(0.4083)), ('J04218', np.float64(0.4083))]"
S03078,"[('J03729', np.float64(0.4347)), ('J01822', np.float64(0.433)), ('J03532', np.float64(0.4314)), ('J03129', np.float64(0.4077)), ('J03289', np.float64(0.4077))]"
S03079,"[('J01025', np.float64(0.5)), ('J03093', np.float64(0.5)), ('J02354', np.float64(0.3877)), ('J01635', np.float64(0.3871)), ('J04683', np.float64(0.3871))]"
S03080,"[('J00343', np.float64(0.4467)), ('J00473', np.float64(0.4467)), ('J03442', np.float64(0.4226)), ('J04736', np.float64(0.3997)), ('J02210', np.float64(0.389))]"
S03081,"[('J04335', np.float64(0.5)), ('J00725', np.float64(0.434)), ('J00413', np.float64(0.3872)), ('J02604', np.float64(0.3865)), ('J00647', np.float64(0.3864))]"
S03082,"[('J04619', np.float64(0.4126)), ('J00185', np.float64(0.393)), ('J03675', np.float64(0.3914)), ('J04377', np.float64(0.3825)), ('J01355', np.float64(0.3685))]"
S03083,"[('J01656', np.float64(0.4085)), ('J01510', np.float64(0.3669)), ('J00840', np.float64(0.3663)), ('J03260', np.float64(0.3659)), ('J00115', np.float64(0.3636))]"
S03084,"[('J03331', np.float64(0.3947)), ('J04178', np.float64(0.377)), ('J02919', np.float64(0.3769)), ('J00155', np.float64(0.3748)), ('J01883', np.float64(0.3748))]"
S03085,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S03086,"[('J01240', np.float64(0.3889)), ('J01927', np.float64(0.3869)), ('J02941', np.float64(0.3542)), ('J01527', np.float64(0.3538)), ('J02769', np.float64(0.3538))]"
S03087,"[('J02613', np.float64(0.5)), ('J04563', np.float64(0.4474)), ('J04660', np.float64(0.4471)), ('J00620', np.float64(0.409)), ('J01967', np.float64(0.4088))]"
S03088,"[('J03061', np.float64(0.5)), ('J03128', np.float64(0.4273)), ('J04183', np.float64(0.4214)), ('J04819', np.float64(0.4214)), ('J01341', np.float64(0.3855))]"
S03089,"[('J00914', np.float64(0.4285)), ('J01737', np.float64(0.3794)), ('J01839', np.float64(0.3587)), ('J03782', np.float64(0.3579)), ('J00084', np.float64(0.3575))]"
S03090,"[('J03829', np.float64(0.5)), ('J04218', np.float64(0.5)), ('J02218', np.float64(0.4484)), ('J01370', np.float64(0.4097)), ('J02682', np.float64(0.4094))]"
S03091,"[('J01476', np.float64(0.4331)), ('J04571', np.float64(0.4018)), ('J02956', np.float64(0.3794)), ('J03619', np.float64(0.3789)), ('J04543', np.float64(0.3766))]"
S03092,"[('J00935', np.float64(0.3792)), ('J01249', np.float64(0.3792)), ('J02435', np.float64(0.3792)), ('J04316', np.float64(0.3785)), ('J00023', np.float64(0.3782))]"
S03093,"[('J02135', np.float64(0.4078)), ('J00722', np.float64(0.3841)), ('J04619', np.float64(0.3653)), ('J00875', np.float64(0.365)), ('J02959', np.float64(0.365))]"
S03094,"[('J02615', np.float64(0.5)), ('J03635', np.float64(0.5)), ('J00626', np.float64(0.4473)), ('J04584', np.float64(0.4231)), ('J02354', np.float64(0.4012))]"
S03095,"[('J03490', np.float64(0.4645)), ('J03477', np.float64(0.4297)), ('J02964', np.float64(0.4176)), ('J03189', np.float64(0.3888)), ('J00734', np.float64(0.3797))]"
S03096,"[('J03908', np.float64(0.4336)), ('J04070', np.float64(0.4336)), ('J01514', np.float64(0.3766)), ('J01839', np.float64(0.3765)), ('J00626', np.float64(0.3756))]"
S03097,"[('J04431', np.float64(0.4415)), ('J04801', np.float64(0.3755)), ('J04098', np.float64(0.3616)), ('J01220', np.float64(0.3614)), ('J00608', np.float64(0.3608))]"
S03098,"[('J00765', np.float64(0.5)), ('J00623', np.float64(0.4407)), ('J03132', np.float64(0.4023)), ('J04625', np.float64(0.4019)), ('J02042', np.float64(0.3966))]"
S03099,"[('J01264', np.float64(0.3656)), ('J00814', np.float64(0.3648)), ('J00808', np.float64(0.3592)), ('J01143', np.float64(0.3478)), ('J03423', np.float64(0.3473))]"
S03100,"[('J04654', np.float64(0.4316)), ('J02022', np.float64(0.3859)), ('J00064', np.float64(0.3534)), ('J00590', np.float64(0.3533)), ('J04616', np.float64(0.3533))]"
S03101,"[('J03919', np.float64(0.3994)), ('J01756', np.float64(0.3955)), ('J01651', np.float64(0.3673)), ('J01861', np.float64(0.3665)), ('J01585', np.float64(0.366))]"
S03102,"[('J01290', np.float64(0.3619)), ('J01220', np.float64(0.3611)), ('J02286', np.float64(0.3607)), ('J01432', np.float64(0.3606)), ('J00504', np.float64(0.3602))]"
S03103,"[('J01770', np.float64(0.4013)), ('J04917', np.float64(0.3967)), ('J01974', np.float64(0.3768)), ('J00061', np.float64(0.3632)), ('J01391', np.float64(0.3617))]"
S03104,"[('J00531', np.float64(0.3881)), ('J02336', np.float64(0.3791)), ('J00024', np.float64(0.3778)), ('J03754', np.float64(0.3765)), ('J02326', np.float64(0.3593))]"
S03105,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S03106,"[('J00997', np.float64(0.4385)), ('J04909', np.float64(0.4385)), ('J03548', np.float64(0.3761)), ('J00684', np.float64(0.3751)), ('J04079', np.float64(0.3751))]"
S03107,"[('J04167', np.float64(0.4337)), ('J01432', np.float64(0.4077)), ('J02701', np.float64(0.3787)), ('J00153', np.float64(0.3759)), ('J02176', np.float64(0.3747))]"
S03108,"[('J03044', np.float64(0.434)), ('J00409', np.float64(0.4335)), ('J00955', np.float64(0.4335)), ('J04827', np.float64(0.4335)), ('J04864', np.float64(0.4319))]"
S03109,"[('J02291', np.float64(0.5)), ('J04287', np.float64(0.5)), ('J03537', np.float64(0.414)), ('J02014', np.float64(0.3894)), ('J02678', np.float64(0.3743))]"
S03110,"[('J01402', np.float64(0.4255)), ('J03394', np.float64(0.4254)), ('J01836', np.float64(0.4057)), ('J01013', np.float64(0.4056)), ('J01679', np.float64(0.3993))]"
S03111,"[('J04841', np.float64(0.3872)), ('J02799', np.float64(0.3794)), ('J02712', np.float64(0.3785)), ('J00757', np.float64(0.3752)), ('J04872', np.float64(0.3582))]"
S03112,"[('J00943', np.float64(0.4362)), ('J00169', np.float64(0.4006)), ('J02454', np.float64(0.386)), ('J03032', np.float64(0.3854)), ('J04502', np.float64(0.3577))]"
S03113,"[('J01697', np.float64(0.4245)), ('J04874', np.float64(0.3878)), ('J02583', np.float64(0.387)), ('J02051', np.float64(0.3813)), ('J02483', np.float64(0.3813))]"
S03114,"[('J01323', np.float64(0.447)), ('J03209', np.float64(0.447)), ('J03329', np.float64(0.447)), ('J01297', np.float64(0.432)), ('J03137', np.float64(0.4075))]"
S03115,"[('J03481', np.float64(0.4342)), ('J03461', np.float64(0.3876)), ('J00107', np.float64(0.3869)), ('J02000', np.float64(0.3561)), ('J00966', np.float64(0.3553))]"
S03116,"[('J01723', np.float64(0.389)), ('J03945', np.float64(0.389)), ('J01466', np.float64(0.3887)), ('J02022', np.float64(0.3884)), ('J04518', np.float64(0.387))]"
S03117,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S03118,"[('J03159', np.float64(0.3917)), ('J01885', np.float64(0.3749)), ('J01740', np.float64(0.3745)), ('J03305', np.float64(0.3745)), ('J00801', np.float64(0.3717))]"
S03119,"[('J01805', np.float64(0.3908)), ('J00401', np.float64(0.3907)), ('J02567', np.float64(0.3658)), ('J01405', np.float64(0.3589)), ('J04086', np.float64(0.3466))]"
S03120,"[('J01315', np.float64(0.4297)), ('J00865', np.float64(0.379)), ('J04093', np.float64(0.3783)), ('J02585', np.float64(0.3582)), ('J01071', np.float64(0.3562))]"
S03121,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S03122,"[('J02675', np.float64(0.4086)), ('J02828', np.float64(0.3661)), ('J03925', np.float64(0.3657)), ('J04045', np.float64(0.3657)), ('J01672', np.float64(0.3652))]"
S03123,"[('J02127', np.float64(0.3849)), ('J01828', np.float64(0.3655)), ('J01468', np.float64(0.365)), ('J03974', np.float64(0.3642)), ('J03343', np.float64(0.3639))]"
S03124,"[('J01079', np.float64(0.5)), ('J04381', np.float64(0.4461)), ('J02127', np.float64(0.4225)), ('J04084', np.float64(0.3892)), ('J02647', np.float64(0.3865))]"
S03125,"[('J02391', np.float64(0.4183)), ('J01692', np.float64(0.4005)), ('J03367', np.float64(0.3902)), ('J03540', np.float64(0.3884)), ('J00545', np.float64(0.3883))]"
S03126,"[('J02106', np.float64(0.4094)), ('J02755', np.float64(0.4094)), ('J03592', np.float64(0.4051)), ('J04924', np.float64(0.3873)), ('J03306', np.float64(0.3869))]"
S03127,"[('J01865', np.float64(0.5)), ('J02337', np.float64(0.5)), ('J00508', np.float64(0.4158)), ('J02104', np.float64(0.4086)), ('J00088', np.float64(0.4084))]"
S03128,"[('J00031', np.float64(0.3981)), ('J01734', np.float64(0.3694)), ('J01947', np.float64(0.369)), ('J03251', np.float64(0.3491)), ('J00443', np.float64(0.3464))]"
S03129,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S03130,"[('J02661', np.float64(0.4594)), ('J01192', np.float64(0.4066)), ('J03013', np.float64(0.4064)), ('J01949', np.float64(0.4051)), ('J01297', np.float64(0.3744))]"
S03131,"[('J02509', np.float64(0.5)), ('J03063', np.float64(0.5)), ('J00690', np.float64(0.4086)), ('J02996', np.float64(0.4079)), ('J02576', np.float64(0.3783))]"
S03132,"[('J00024', np.float64(0.4475)), ('J00759', np.float64(0.4457)), ('J01097', np.float64(0.4015)), ('J02491', np.float64(0.3981)), ('J01653', np.float64(0.3889))]"
S03133,"[('J04621', np.float64(0.4017)), ('J03091', np.float64(0.3967)), ('J02262', np.float64(0.3962)), ('J00126', np.float64(0.3959)), ('J03861', np.float64(0.3761))]"
S03134,"[('J02471', np.float64(0.5)), ('J04232', np.float64(0.5)), ('J04592', np.float64(0.4325)), ('J03834', np.float64(0.4321)), ('J01739', np.float64(0.3887))]"
S03135,"[('J00258', np.float64(0.3754)), ('J03950', np.float64(0.375)), ('J00226', np.float64(0.3744)), ('J01716', np.float64(0.3598)), ('J01620', np.float64(0.3546))]"
S03136,"[('J01741', np.float64(0.4577)), ('J04932', np.float64(0.3879)), ('J01508', np.float64(0.3709)), ('J04599', np.float64(0.3702)), ('J00543', np.float64(0.363))]"
S03137,"[('J02289', np.float64(0.5)), ('J01306', np.float64(0.3797)), ('J00547', np.float64(0.3777)), ('J00442', np.float64(0.3762)), ('J03436', np.float64(0.3755))]"
S03138,"[('J01072', np.float64(0.4337)), ('J01239', np.float64(0.4336)), ('J02381', np.float64(0.4321)), ('J01950', np.float64(0.3894)), ('J02002', np.float64(0.3868))]"
S03139,"[('J02920', np.float64(0.3819)), ('J00368', np.float64(0.381)), ('J03900', np.float64(0.3723)), ('J00691', np.float64(0.3627)), ('J00557', np.float64(0.3614))]"
S03140,"[('J03047', np.float64(0.4258)), ('J00256', np.float64(0.3839)), ('J03210', np.float64(0.3839)), ('J01828', np.float64(0.3639)), ('J00085', np.float64(0.3553))]"
S03141,"[('J04762', np.float64(0.402)), ('J04332', np.float64(0.4011)), ('J00128', np.float64(0.3958)), ('J00559', np.float64(0.3741)), ('J03940', np.float64(0.3621))]"
S03142,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S03143,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S03144,"[('J03299', np.float64(0.5)), ('J04971', np.float64(0.5)), ('J01382', np.float64(0.3885)), ('J01133', np.float64(0.3881)), ('J04727', np.float64(0.3776))]"
S03145,"[('J01720', np.float64(0.3813)), ('J02357', np.float64(0.3709)), ('J03911', np.float64(0.3709)), ('J03587', np.float64(0.3506)), ('J00320', np.float64(0.3445))]"
S03146,"[('J01631', np.float64(0.4037)), ('J04261', np.float64(0.3728)), ('J00332', np.float64(0.3725)), ('J02329', np.float64(0.3467)), ('J01888', np.float64(0.3456))]"
S03147,"[('J00859', np.float64(0.5)), ('J00830', np.float64(0.4229)), ('J00113', np.float64(0.4005)), ('J03627', np.float64(0.3999)), ('J01958', np.float64(0.3884))]"
S03148,"[('J01581', np.float64(0.4343)), ('J02956', np.float64(0.4285)), ('J03576', np.float64(0.3774)), ('J03238', np.float64(0.3586)), ('J00499', np.float64(0.3574))]"
S03149,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S03150,"[('J04111', np.float64(0.5)), ('J01456', np.float64(0.3853)), ('J00966', np.float64(0.3845)), ('J01390', np.float64(0.3779)), ('J00994', np.float64(0.3587))]"
S03151,"[('J01835', np.float64(0.3886)), ('J01419', np.float64(0.3876)), ('J03307', np.float64(0.3876)), ('J03263', np.float64(0.3857)), ('J02562', np.float64(0.3848))]"
S03152,"[('J01325', np.float64(0.5)), ('J04833', np.float64(0.5)), ('J02549', np.float64(0.3859)), ('J03586', np.float64(0.3537)), ('J00996', np.float64(0.3533))]"
S03153,"[('J03697', np.float64(0.5)), ('J03898', np.float64(0.4328)), ('J00417', np.float64(0.4323)), ('J02827', np.float64(0.4323)), ('J01995', np.float64(0.3876))]"
S03154,"[('J04546', np.float64(0.4255)), ('J01495', np.float64(0.4079)), ('J04129', np.float64(0.4062)), ('J00992', np.float64(0.3745)), ('J00635', np.float64(0.3729))]"
S03155,"[('J00195', np.float64(0.3985)), ('J01169', np.float64(0.3985)), ('J02045', np.float64(0.3985)), ('J02475', np.float64(0.3985)), ('J00156', np.float64(0.3923))]"
S03156,"[('J03867', np.float64(0.4335)), ('J04898', np.float64(0.418)), ('J04583', np.float64(0.4162)), ('J01751', np.float64(0.4086)), ('J04959', np.float64(0.4086))]"
S03157,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S03158,"[('J00505', np.float64(0.433)), ('J00931', np.float64(0.4327)), ('J03015', np.float64(0.4327)), ('J03759', np.float64(0.4327)), ('J01369', np.float64(0.3769))]"
S03159,"[('J04765', np.float64(0.4115)), ('J02853', np.float64(0.398)), ('J04906', np.float64(0.3915)), ('J01856', np.float64(0.3734)), ('J02618', np.float64(0.372))]"
S03160,"[('J03497', np.float64(0.5)), ('J03526', np.float64(0.3951)), ('J00837', np.float64(0.3558)), ('J01147', np.float64(0.3546)), ('J02763', np.float64(0.3546))]"
S03161,"[('J02636', np.float64(0.4231)), ('J02850', np.float64(0.4015)), ('J01335', np.float64(0.3982)), ('J02735', np.float64(0.3982)), ('J02694', np.float64(0.3975))]"
S03162,"[('J03467', np.float64(0.4482)), ('J04358', np.float64(0.4466)), ('J01277', np.float64(0.4326)), ('J03654', np.float64(0.4318)), ('J04794', np.float64(0.3781))]"
S03163,"[('J01097', np.float64(0.5)), ('J01390', np.float64(0.4479)), ('J02656', np.float64(0.422)), ('J01473', np.float64(0.3878)), ('J04509', np.float64(0.3878))]"
S03164,"[('J03168', np.float64(0.4343)), ('J04713', np.float64(0.4339)), ('J02412', np.float64(0.389)), ('J03358', np.float64(0.388)), ('J03357', np.float64(0.3563))]"
S03165,"[('J02899', np.float64(0.5)), ('J04057', np.float64(0.5)), ('J00225', np.float64(0.3791)), ('J02820', np.float64(0.3783)), ('J01989', np.float64(0.3774))]"
S03166,"[('J01595', np.float64(0.4282)), ('J01456', np.float64(0.3848)), ('J01852', np.float64(0.3844)), ('J04423', np.float64(0.3802)), ('J02874', np.float64(0.3754))]"
S03167,"[('J03297', np.float64(0.4053)), ('J01836', np.float64(0.4048)), ('J00457', np.float64(0.3773)), ('J04351', np.float64(0.3736)), ('J04418', np.float64(0.3715))]"
S03168,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S03169,"[('J00088', np.float64(0.4323)), ('J04120', np.float64(0.3883)), ('J00636', np.float64(0.3868)), ('J04620', np.float64(0.3553)), ('J03226', np.float64(0.3543))]"
S03170,"[('J04254', np.float64(0.3793)), ('J00386', np.float64(0.3787)), ('J02688', np.float64(0.3787)), ('J02967', np.float64(0.3764)), ('J02589', np.float64(0.3751))]"
S03171,"[('J02609', np.float64(0.5)), ('J04834', np.float64(0.4331)), ('J02346', np.float64(0.3886)), ('J00116', np.float64(0.3554)), ('J02360', np.float64(0.3551))]"
S03172,"[('J04545', np.float64(0.4556)), ('J03585', np.float64(0.4086)), ('J02946', np.float64(0.367)), ('J00317', np.float64(0.3609)), ('J02764', np.float64(0.3564))]"
S03173,"[('J04047', np.float64(0.5)), ('J04285', np.float64(0.3791)), ('J01715', np.float64(0.3786)), ('J04165', np.float64(0.3758)), ('J00939', np.float64(0.3752))]"
S03174,"[('J02598', np.float64(0.3894)), ('J04842', np.float64(0.3884)), ('J00364', np.float64(0.3879)), ('J03655', np.float64(0.3551)), ('J01294', np.float64(0.3547))]"
S03175,"[('J04989', np.float64(0.5)), ('J03241', np.float64(0.3789)), ('J03513', np.float64(0.3789)), ('J04199', np.float64(0.3782)), ('J00722', np.float64(0.3588))]"
S03176,"[('J03196', np.float64(0.4342)), ('J02438', np.float64(0.4328)), ('J04076', np.float64(0.3878)), ('J02918', np.float64(0.3867)), ('J02891', np.float64(0.3854))]"
S03177,"[('J02624', np.float64(0.4332)), ('J01530', np.float64(0.3871)), ('J00595', np.float64(0.3865)), ('J00833', np.float64(0.3865)), ('J01647', np.float64(0.3865))]"
S03178,"[('J02289', np.float64(0.4329)), ('J03858', np.float64(0.3898)), ('J00523', np.float64(0.3879)), ('J01763', np.float64(0.3879)), ('J00339', np.float64(0.3877))]"
S03179,"[('J02341', np.float64(0.5)), ('J00274', np.float64(0.417)), ('J01434', np.float64(0.409)), ('J01762', np.float64(0.409)), ('J03302', np.float64(0.3869))]"
S03180,"[('J00439', np.float64(0.5)), ('J02237', np.float64(0.5)), ('J02797', np.float64(0.5)), ('J03803', np.float64(0.4235)), ('J02828', np.float64(0.4218))]"
S03181,"[('J03663', np.float64(0.5)), ('J00444', np.float64(0.4477)), ('J00645', np.float64(0.4148)), ('J01472', np.float64(0.3866)), ('J02595', np.float64(0.3666))]"
S03182,"[('J04993', np.float64(0.3908)), ('J00787', np.float64(0.371)), ('J02618', np.float64(0.3706)), ('J03869', np.float64(0.3702)), ('J03088', np.float64(0.3649))]"
S03183,"[('J00772', np.float64(0.3918)), ('J01389', np.float64(0.3722)), ('J01339', np.float64(0.3571)), ('J03605', np.float64(0.3423)), ('J03352', np.float64(0.3418))]"
S03184,"[('J00527', np.float64(0.4464)), ('J01176', np.float64(0.4224)), ('J04521', np.float64(0.3999)), ('J00979', np.float64(0.3881)), ('J02988', np.float64(0.3881))]"
S03185,"[('J02024', np.float64(0.4231)), ('J04734', np.float64(0.4046)), ('J03873', np.float64(0.3688)), ('J02030', np.float64(0.3686)), ('J03792', np.float64(0.3436))]"
S03186,"[('J02258', np.float64(0.4487)), ('J03802', np.float64(0.4103)), ('J01982', np.float64(0.4099)), ('J00274', np.float64(0.4091)), ('J02341', np.float64(0.4089))]"
S03187,"[('J00793', np.float64(0.4248)), ('J01553', np.float64(0.4248)), ('J02734', np.float64(0.4219)), ('J00234', np.float64(0.4023)), ('J01908', np.float64(0.3872))]"
S03188,"[('J04931', np.float64(0.4357)), ('J02990', np.float64(0.3881)), ('J01215', np.float64(0.3858)), ('J01921', np.float64(0.3793)), ('J04989', np.float64(0.3579))]"
S03189,"[('J01443', np.float64(0.4566)), ('J01751', np.float64(0.409)), ('J03741', np.float64(0.4089)), ('J04209', np.float64(0.4089)), ('J03337', np.float64(0.4083))]"
S03190,"[('J02511', np.float64(0.4141)), ('J01564', np.float64(0.399)), ('J00581', np.float64(0.367)), ('J02232', np.float64(0.3663)), ('J01387', np.float64(0.3647))]"
S03191,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S03192,"[('J01987', np.float64(0.5)), ('J02489', np.float64(0.4671)), ('J03854', np.float64(0.3871)), ('J00055', np.float64(0.3869)), ('J01177', np.float64(0.38))]"
S03193,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S03194,"[('J00079', np.float64(0.4293)), ('J00894', np.float64(0.4226)), ('J03101', np.float64(0.4026)), ('J00164', np.float64(0.4021)), ('J01498', np.float64(0.402))]"
S03195,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S03196,"[('J01313', np.float64(0.5)), ('J01530', np.float64(0.4007)), ('J04721', np.float64(0.3876)), ('J04935', np.float64(0.386)), ('J03451', np.float64(0.3668))]"
S03197,"[('J03783', np.float64(0.4032)), ('J04403', np.float64(0.4032)), ('J04722', np.float64(0.4008)), ('J02288', np.float64(0.4005)), ('J01227', np.float64(0.3957))]"
S03198,"[('J03961', np.float64(0.5)), ('J04229', np.float64(0.5)), ('J00881', np.float64(0.3874)), ('J04805', np.float64(0.3874)), ('J04766', np.float64(0.3872))]"
S03199,"[('J04262', np.float64(0.3856)), ('J03794', np.float64(0.3533)), ('J04085', np.float64(0.3527)), ('J02389', np.float64(0.3523)), ('J03263', np.float64(0.3362))]"
S03200,"[('J02631', np.float64(0.4005)), ('J00325', np.float64(0.3873)), ('J01045', np.float64(0.3873)), ('J01237', np.float64(0.3848)), ('J00584', np.float64(0.3793))]"
S03201,"[('J04211', np.float64(0.4272)), ('J01590', np.float64(0.3998)), ('J01741', np.float64(0.3972)), ('J03530', np.float64(0.3785)), ('J00543', np.float64(0.3772))]"
S03202,"[('J01981', np.float64(0.4347)), ('J04188', np.float64(0.3923)), ('J00536', np.float64(0.3739)), ('J00789', np.float64(0.372)), ('J00664', np.float64(0.3665))]"
S03203,"[('J04048', np.float64(0.4476)), ('J04843', np.float64(0.4473)), ('J00517', np.float64(0.423)), ('J00083', np.float64(0.4221)), ('J02173', np.float64(0.4221))]"
S03204,"[('J03617', np.float64(0.3844)), ('J03973', np.float64(0.3844)), ('J00865', np.float64(0.3794)), ('J00745', np.float64(0.3765)), ('J00089', np.float64(0.3581))]"
S03205,"[('J04937', np.float64(0.5)), ('J00383', np.float64(0.3848)), ('J04657', np.float64(0.3848)), ('J02589', np.float64(0.3796)), ('J03736', np.float64(0.3796))]"
S03206,"[('J02908', np.float64(0.3999)), ('J04709', np.float64(0.3927)), ('J03324', np.float64(0.3922)), ('J00392', np.float64(0.3908)), ('J01998', np.float64(0.3675))]"
S03207,"[('J00564', np.float64(0.4324)), ('J04749', np.float64(0.3894)), ('J01468', np.float64(0.3885)), ('J01672', np.float64(0.388)), ('J03980', np.float64(0.3877))]"
S03208,"[('J01088', np.float64(0.4087)), ('J02502', np.float64(0.4087)), ('J04918', np.float64(0.4087)), ('J02879', np.float64(0.4075)), ('J03242', np.float64(0.3851))]"
S03209,"[('J04809', np.float64(0.5)), ('J03585', np.float64(0.4087)), ('J02946', np.float64(0.3671)), ('J03721', np.float64(0.3551)), ('J02362', np.float64(0.3541))]"
S03210,"[('J00869', np.float64(0.3917)), ('J02594', np.float64(0.3837)), ('J00458', np.float64(0.3715)), ('J03027', np.float64(0.3648)), ('J04709', np.float64(0.3645))]"
S03211,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S03212,"[('J00497', np.float64(0.4017)), ('J00788', np.float64(0.3957)), ('J03801', np.float64(0.3778)), ('J01410', np.float64(0.3749)), ('J01750', np.float64(0.3631))]"
S03213,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S03214,"[('J00053', np.float64(0.5)), ('J03442', np.float64(0.4219)), ('J04258', np.float64(0.3857)), ('J00447', np.float64(0.3855)), ('J02950', np.float64(0.3661))]"
S03215,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S03216,"[('J01015', np.float64(0.426)), ('J00571', np.float64(0.3824)), ('J01100', np.float64(0.3818)), ('J03297', np.float64(0.3442)), ('J01836', np.float64(0.3439))]"
S03217,"[('J00313', np.float64(0.4321)), ('J00775', np.float64(0.4097)), ('J03886', np.float64(0.4078)), ('J04616', np.float64(0.4073)), ('J04867', np.float64(0.3746))]"
S03218,"[('J00700', np.float64(0.4004)), ('J01224', np.float64(0.4001)), ('J04922', np.float64(0.3887)), ('J00416', np.float64(0.3866)), ('J01619', np.float64(0.3654))]"
S03219,"[('J04440', np.float64(0.4336)), ('J01781', np.float64(0.4327)), ('J03644', np.float64(0.4312)), ('J04947', np.float64(0.3547)), ('J01706', np.float64(0.354))]"
S03220,"[('J03918', np.float64(0.399)), ('J00147', np.float64(0.398)), ('J03402', np.float64(0.3645)), ('J03112', np.float64(0.3636)), ('J01014', np.float64(0.3574))]"
S03221,"[('J01651', np.float64(0.4579)), ('J02879', np.float64(0.4485)), ('J02035', np.float64(0.3945)), ('J02953', np.float64(0.3945)), ('J00936', np.float64(0.39))]"
S03222,"[('J00942', np.float64(0.4474)), ('J02455', np.float64(0.4154)), ('J04334', np.float64(0.3993)), ('J04861', np.float64(0.3958)), ('J04100', np.float64(0.388))]"
S03223,"[('J04837', np.float64(0.5)), ('J03756', np.float64(0.4083)), ('J04437', np.float64(0.4074)), ('J02245', np.float64(0.387)), ('J04852', np.float64(0.3661))]"
S03224,"[('J04811', np.float64(0.5)), ('J02432', np.float64(0.4318)), ('J04390', np.float64(0.4312)), ('J01739', np.float64(0.3866)), ('J01828', np.float64(0.3852))]"
S03225,"[('J00001', np.float64(0.0)), ('J00002', np.float64(0.0)), ('J00003', np.float64(0.0)), ('J00004', np.float64(0.0)), ('J00005', np.float64(0.0))]"
S03226,"[('J04679', np.float64(0.3998)), ('J04570', np.float64(0.3931)), ('J01421', np.float64(0.3867)), ('J03028', np.float64(0.3656)), ('J00690', np.float64(0.3654))]"
S03227,"[('J01669', np.float64(0.5)), ('J01359', np.float64(0.4629)), ('J01253', np.float64(0.4015)), ('J04841', np.float64(0.387)), ('J04361', np.float64(0.3783))]"
S03228,"[('J02365', np.float64(0.3928)), ('J02867', np.float64(0.3754)), ('J02602', np.float64(0.3737)), ('J00535', np.float64(0.3716)), ('J02324', np.float64(0.3692))]"
S03229,"[('J01007', np.float64(0.5)), ('J02691', np.float64(0.4401)), ('J00314', np.float64(0.3818)), ('J04448', np.float64(0.3581)), ('J01339', np.float64(0.3568))]"
S03230,"[('J03650', np.float64(0.4155)), ('J00448', np.float64(0.3864)), ('J01510', np.float64(0.3666)), ('J01059', np.float64(0.3654)), ('J04842', np.float64(0.3653))]"
