student_id,rank,job_id,score,missing_skills,missing_count,missing_pct
S02095,4,J00628,0.8159,aws;react,2,33.33
S02095,5,J00708,0.752,cloud_computing,1,25.0
S02095,6,J01426,0.7499,sound_engineering,1,25.0
S02095,7,J04669,0.6994,blockchain;cybersecurity;rocket_science,3,42.86
S02095,8,J00563,0.6748,figma;kubernetes,2,40.0
S02095,9,J00700,0.6729,figma;it_support,2,40.0
S02095,10,J01489,0.6729,cloud_computing;customer_support,2,40.0
S02096,1,J04011,0.7499,branding;customer_support;it_support,3,37.5
S02096,2,J02721,0.7494,branding;customer_support;sound_engineering,3,37.5
S02096,3,J00415,0.7494,branding;customer_support;sound_engineering,3,37.5
S02096,4,J00845,0.7486,aws;figma;public_policy,3,37.5
S02096,5,J01960,0.7199,iot;sound_engineering,2,33.33
S02096,6,J03237,0.6957,customer_support,1,25.0
S02096,7,J01730,0.6813,cloud_computing;kubernetes;python,3,42.86
S02096,8,J03127,0.6744,kubernetes,1,20.0
S02096,9,J02355,0.6744,kubernetes,1,20.0
S02096,10,J02050,0.6715,it_support,1,20.0
S02097,1,J03473,1.0,,0,0.0
S02097,2,J00021,0.8667,quantum_mechanics,1,12.5
S02097,3,J01823,0.7778,kubernetes,1,16.67
S02097,4,J04628,0.7713,sound_engineering,1,16.67
S02097,5,J01895,0.7565,,0,0.0
S02097,6,J01407,0.7176,kubernetes;robotics,2,28.57
S02097,7,J00898,0.714,java;react,2,28.57
S02097,8,J04108,0.7135,data_science;python,2,28.57
S02097,9,J00671,0.7132,game_development;python,2,28.57
S02097,10,J04602,0.7128,aws;python,2,28.57
S02098,1,J02791,0.7359,branding,1,20.0
S02098,2,J02608,0.7304,tableau,1,20.0
S02098,3,J00477,0.7267,it_support,1,20.0
S02098,4,J01675,0.7099,,0,0.0
S02098,5,J00249,0.7097,,0,0.0
S02098,6,J04399,0.7065,,0,0.0
S02098,7,J01971,0.7065,,0,0.0
S02098,8,J04481,0.7047,,0,0.0
S02098,9,J04882,0.7043,,0,0.0
S02098,10,J01354,0.7017,,0,0.0
S02099,1,J03071,0.7307,animation,1,20.0
S02099,2,J04556,0.7155,ai/ml;animation,2,28.57
S02099,3,J02137,0.6922,,0,0.0
S02099,4,J03157,0.6845,cybersecurity;figma,2,33.33
S02099,5,J02342,0.6843,blockchain;java,2,33.33
S02099,6,J01195,0.6813,ai/ml;blockchain;cybersecurity,3,37.5
S02099,7,J00158,0.6812,ai/ml;cybersecurity;data_science,3,37.5
S02099,8,J03238,0.6585,branding;customer_support,2,28.57
S02099,9,J00693,0.6561,customer_support;tableau,2,28.57
S02099,10,J01885,0.6541,customer_support,1,25.0
S02100,1,J00153,1.0,,0,0.0
S02100,2,J02052,0.8037,robotics;tableau,2,28.57
S02100,3,J02772,0.8034,game_development;sql,2,28.57
S02100,4,J02915,0.8034,game_development;sql,2,28.57
S02100,5,J00275,0.7747,java,1,20.0
S02100,6,J03115,0.7735,cybersecurity,1,20.0
S02100,7,J04813,0.7735,cybersecurity,1,20.0
S02100,8,J02341,0.7735,iot,1,20.0
S02100,9,J01177,0.7592,,0,0.0
S02100,10,J00573,0.7585,,0,0.0
S02101,1,J01837,0.8645,sql,1,20.0
S02101,2,J00002,0.832,,0,0.0
S02101,3,J02441,0.8098,figma;game_development,2,33.33
S02101,4,J03546,0.7838,sql,1,25.0
S02101,5,J04963,0.7837,branding,1,25.0
S02101,6,J04921,0.7829,iot,1,25.0
S02101,7,J00552,0.7808,tableau,1,25.0
S02101,8,J01250,0.7281,blockchain;branding;cybersecurity;public_policy,4,50.0
S02101,9,J04962,0.7274,game_development;sql,2,40.0
S02101,10,J02930,0.7266,cybersecurity;game_development;react;sound_engineering,4,50.0
S02102,1,J01729,0.8297,origami,1,16.67
S02102,2,J00520,0.8032,kubernetes,1,20.0
S02102,3,J00732,0.803,kubernetes,1,20.0
S02102,4,J00901,0.8022,sql,1,20.0
S02102,5,J01059,0.7984,game_development,1,20.0
S02102,6,J02794,0.7757,,0,0.0
S02102,7,J02746,0.7754,,0,0.0
S02102,8,J00770,0.7754,,0,0.0
S02102,9,J01786,0.7736,,0,0.0
S02102,10,J02078,0.7345,kubernetes;robotics,2,33.33
S02103,1,J03461,1.0,,0,0.0
S02103,2,J04768,0.8485,branding;sql,2,28.57
S02103,3,J02404,0.8006,tableau,1,20.0
S02103,4,J04852,0.8002,public_policy,1,20.0
S02103,5,J00107,0.7995,react,1,20.0
S02103,6,J00834,0.7988,c++,1,20.0
S02103,7,J01673,0.7748,,0,0.0
S02103,8,J01471,0.7742,,0,0.0
S02103,9,J00039,0.7742,,0,0.0
S02103,10,J00080,0.7385,branding;rocket_science;tableau,3,37.5
S02104,1,J05000,0.0,ai/ml;cybersecurity;it_support;kubernetes;rocket_science,5,100.0
S02104,2,J01670,0.0,ai/ml;animation;c++;iot;it_support;java;sound_engineering,7,100.0
S02104,3,J01663,0.0,aws;branding;figma,3,100.0
S02104,4,J01664,0.0,ai/ml;blockchain;c++;java;public_policy;react,6,100.0
S02104,5,J01665,0.0,data_science;it_support;python;react;sql;tableau,6,100.0
S02104,6,J01666,0.0,c++;cybersecurity;finance;it_support;react;robotics;sound_engineering,7,100.0
S02104,7,J01667,0.0,cloud_computing;data_science;sql,3,100.0
S02104,8,J01668,0.0,ai/ml;aws;cybersecurity;data_science;python;react,6,100.0
S02104,9,J01669,0.0,ai/ml;c++;game_development;public_policy;python;sound_engineering,6,100.0
S02104,10,J01671,0.0,animation;customer_support;python,3,100.0
S02105,1,J04263,1.0,,0,0.0
S02105,2,J04555,1.0,,0,0.0
S02105,3,J03032,0.8142,aws;react,2,33.33
S02105,4,J03150,0.7528,sound_engineering,1,25.0
S02105,5,J01692,0.7503,branding,1,25.0
S02105,6,J00442,0.7494,iot,1,25.0
S02105,7,J01979,0.748,cybersecurity,1,25.0
S02105,8,J03959,0.748,cybersecurity,1,25.0
S02105,9,J03907,0.7474,python,1,25.0
S02105,10,J01288,0.7463,finance,1,25.0
S02106,1,J05000,0.0,ai/ml;cybersecurity;it_support;kubernetes;rocket_science,5,100.0
S02106,2,J01670,0.0,ai/ml;animation;c++;iot;it_support;java;sound_engineering,7,100.0
S02106,3,J01663,0.0,aws;branding;figma,3,100.0
S02106,4,J01664,0.0,ai/ml;blockchain;c++;java;public_policy;react,6,100.0
S02106,5,J01665,0.0,data_science;it_support;python;react;sql;tableau,6,100.0
S02106,6,J01666,0.0,c++;cybersecurity;finance;it_support;react;robotics;sound_engineering,7,100.0
S02106,7,J01667,0.0,cloud_computing;data_science;sql,3,100.0
S02106,8,J01668,0.0,ai/ml;aws;cybersecurity;data_science;python;react,6,100.0
S02106,9,J01669,0.0,ai/ml;c++;game_development;public_policy;python;sound_engineering,6,100.0
S02106,10,J01671,0.0,animation;customer_support;python,3,100.0
S02107,1,J02695,1.0,,0,0.0
S02107,2,J02921,0.8044,kubernetes,1,16.67
S02107,3,J03156,0.8,public_policy,1,16.67
S02107,4,J00241,0.753,branding;robotics,2,28.57
S02107,5,J01378,0.7508,animation;kubernetes,2,28.57
S02107,6,J04590,0.7479,aws;react,2,28.57
S02107,7,J02243,0.7221,aws,1,20.0
S02107,8,J03179,0.7212,react,1,20.0
S02107,9,J04637,0.7206,finance,1,20.0
S02107,10,J00629,0.7206,finance,1,20.0
S02108,1,J03795,1.0,,0,0.0
S02108,2,J00471,0.7722,sound_engineering,1,16.67
S02108,3,J04967,0.717,aws;kubernetes,2,28.57
S02108,4,J01512,0.6794,customer_support,1,20.0
S02108,5,J01466,0.6776,robotics,1,20.0
S02108,6,J00107,0.6766,game_development,1,20.0
S02108,7,J00309,0.6766,data_science,1,20.0
S02108,8,J00834,0.6761,sound_engineering,1,20.0
S02108,9,J00466,0.6676,ai/ml;cloud_computing,2,28.57
S02108,10,J04169,0.6559,,0,0.0
S02109,1,J03815,0.8182,figma;iot,2,33.33
S02109,2,J00459,0.8182,figma;iot,2,33.33
S02109,3,J04649,0.8168,figma;game_development,2,33.33
S02109,4,J02443,0.8168,figma;game_development,2,33.33
S02109,5,J00365,0.8154,blockchain;game_development,2,33.33
S02109,6,J03622,0.7532,sql,1,25.0
S02109,7,J04929,0.7509,aws,1,25.0
S02109,8,J03596,0.7062,ai/ml;python;sound_engineering,3,42.86
S02109,9,J04669,0.6978,blockchain;game_development;rocket_science,3,42.86
S02109,10,J02851,0.6963,basket_weaving;figma;iot,3,42.86
S02110,1,J01371,0.8322,,0,0.0
S02110,2,J03081,0.8322,,0,0.0
S02110,3,J00272,0.762,blockchain;c++;cloud_computing,3,37.5
S02110,4,J03042,0.76,branding;finance;java,3,37.5
S02110,5,J04792,0.7593,java;react;sound_engineering,3,37.5
S02110,6,J04685,0.7215,aws;cybersecurity,2,33.33
S02110,7,J04584,0.7044,cloud_computing;customer_support,2,28.57
S02110,8,J04950,0.6927,kubernetes,1,25.0
S02110,9,J04096,0.6917,branding,1,25.0
S02110,10,J00575,0.6886,branding,1,25.0
S02111,1,J00239,0.7301,java,1,20.0
S02111,2,J00045,0.7301,java,1,20.0
S02111,3,J02152,0.7284,cybersecurity,1,20.0
S02111,4,J03243,0.7074,,0,0.0
S02111,5,J01032,0.7053,,0,0.0
S02111,6,J00604,0.7053,,0,0.0
S02111,7,J04990,0.7046,,0,0.0
S02111,8,J00580,0.7043,,0,0.0
S02111,9,J01294,0.6701,branding;public_policy,2,33.33
S02111,10,J02660,0.6658,customer_support;python,2,33.33
S02112,1,J03370,0.8967,sql,1,20.0
S02112,2,J01120,0.7573,aws;data_science;figma,3,42.86
S02112,3,J03073,0.7561,cybersecurity;game_development;sound_engineering,3,42.86
S02112,4,J01532,0.7544,figma,1,25.0
S02112,5,J01737,0.7543,it_support,1,25.0
S02112,6,J04713,0.7504,finance,1,25.0
S02112,7,J02080,0.749,java,1,25.0
S02112,8,J02693,0.7074,ai/ml;java;sound_engineering,3,42.86
S02112,9,J01004,0.6766,animation;kubernetes,2,40.0
S02112,10,J02022,0.6763,customer_support;iot,2,40.0
S02113,1,J05000,0.0,ai/ml;cybersecurity;it_support;kubernetes;rocket_science,5,100.0
S02113,2,J01670,0.0,ai/ml;animation;c++;iot;it_support;java;sound_engineering,7,100.0
S02113,3,J01663,0.0,aws;branding;figma,3,100.0
S02113,4,J01664,0.0,ai/ml;blockchain;c++;java;public_policy;react,6,100.0
S02113,5,J01665,0.0,data_science;it_support;python;react;sql;tableau,6,100.0
S02113,6,J01666,0.0,c++;cybersecurity;finance;it_support;react;robotics;sound_engineering,7,100.0
S02113,7,J01667,0.0,cloud_computing;data_science;sql,3,100.0
S02113,8,J01668,0.0,ai/ml;aws;cybersecurity;data_science;python;react,6,100.0
S02113,9,J01669,0.0,ai/ml;c++;game_development;public_policy;python;sound_engineering,6,100.0
S02113,10,J01671,0.0,animation;customer_support;python,3,100.0
S02114,1,J04719,0.9115,react,1,20.0
S02114,2,J04720,0.8478,customer_support;figma,2,33.33
S02114,3,J00960,0.8457,c++;cloud_computing,2,33.33
S02114,4,J04816,0.8053,public_policy,1,25.0
S02114,5,J00885,0.8048,c++,1,25.0
S02114,6,J04063,0.8015,cloud_computing,1,25.0
S02114,7,J00126,0.8005,data_science,1,25.0
S02114,8,J00485,0.8003,animation,1,25.0
S02114,9,J00515,0.8003,animation,1,25.0
S02114,10,J01405,0.7964,animation,1,25.0
S02115,1,J00111,1.0,,0,0.0
S02115,2,J04500,0.7734,cybersecurity,1,16.67
S02115,3,J02711,0.759,,0,0.0
S02115,4,J01853,0.7531,,0,0.0
S02115,5,J01577,0.7168,iot;public_policy,2,28.57
S02115,6,J02576,0.7153,c++;cybersecurity,2,28.57
S02115,7,J03131,0.7147,game_development;iot,2,28.57
S02115,8,J04332,0.705,ui/ux,1,16.67
S02115,9,J00881,0.6759,sound_engineering,1,20.0
S02115,10,J04805,0.6759,sound_engineering,1,20.0
S02116,1,J02003,1.0,,0,0.0
S02116,2,J01105,0.8959,branding,1,20.0
S02116,3,J04608,0.8666,,0,0.0
S02116,4,J04429,0.8635,,0,0.0
S02116,5,J02543,0.7517,robotics,1,25.0
S02116,6,J03844,0.7502,react,1,25.0
S02116,7,J04888,0.7434,c++;rocket_science,2,33.33
S02116,8,J03074,0.7052,ai/ml;cloud_computing;java,3,42.86
S02116,9,J00903,0.6735,aws;robotics,2,40.0
S02116,10,J01733,0.6733,finance;kubernetes,2,40.0
S02117,1,J02994,0.8049,python,1,16.67
S02117,2,J00524,0.7923,,0,0.0
S02117,3,J04570,0.7539,animation;iot,2,28.57
S02117,4,J03256,0.7502,data_science;python,2,28.57
S02117,5,J02071,0.7484,ai/ml,1,16.67
S02117,6,J01812,0.7283,robotics,1,20.0
S02117,7,J01967,0.7259,robotics,1,20.0
S02117,8,J00314,0.7218,cloud_computing,1,20.0
S02117,9,J03402,0.7182,figma,1,16.67
S02117,10,J04553,0.713,,0,0.0
S02118,1,J03754,0.8683,sql,1,25.0
S02118,2,J00792,0.7755,blockchain;figma,2,40.0
S02118,3,J03902,0.7751,game_development;robotics,2,40.0
S02118,4,J03589,0.7742,aws;c++,2,40.0
S02118,5,J00437,0.7085,cybersecurity;robotics;sound_engineering,3,50.0
S02118,6,J02318,0.7085,animation;java;robotics,3,50.0
S02118,7,J02572,0.7079,c++;figma;sound_engineering,3,50.0
S02118,8,J03486,0.7078,branding;game_development;sound_engineering,3,50.0
S02118,9,J01822,0.6729,customer_support,1,33.33
S02118,10,J01690,0.6722,robotics,1,33.33
S02119,1,J02734,0.8462,,0,0.0
S02119,2,J04078,0.7749,c++,1,20.0
S02119,3,J02833,0.7741,branding,1,20.0
S02119,4,J02613,0.7601,,0,0.0
S02119,5,J03528,0.7594,,0,0.0
S02119,6,J02538,0.7594,,0,0.0
S02119,7,J04340,0.7587,,0,0.0
S02119,8,J00736,0.7187,cybersecurity;figma,2,33.33
S02119,9,J03306,0.7181,java;kubernetes,2,33.33
S02119,10,J04332,0.7179,branding;figma,2,33.33
S02120,1,J00283,1.0,,0,0.0
S02120,2,J00519,0.8017,iot;python,2,28.57
S02120,3,J02050,0.7746,tableau,1,20.0
S02120,4,J01851,0.7745,iot,1,20.0
S02120,5,J03862,0.7599,,0,0.0
S02120,6,J00470,0.7579,,0,0.0
S02120,7,J01838,0.7576,,0,0.0
S02120,8,J03834,0.7516,,0,0.0
S02120,9,J02383,0.7151,public_policy;sound_engineering,2,33.33
S02120,10,J00217,0.7151,public_policy;sound_engineering,2,33.33
S02121,1,J02483,0.8973,,0,0.0
S02121,2,J02051,0.8973,,0,0.0
S02121,3,J01526,0.8469,data_science;sound_engineering,2,33.33
S02121,4,J03280,0.8456,game_development;python,2,33.33
S02121,5,J01698,0.8046,branding,1,25.0
S02121,6,J04876,0.8023,data_science,1,25.0
S02121,7,J03558,0.7997,game_development,1,25.0
S02121,8,J04745,0.7954,customer_support;java;sql,3,42.86
S02121,9,J02653,0.7954,customer_support;java;sql,3,42.86
S02121,10,J04042,0.7919,finance;iot;public_policy,3,42.86
S02122,1,J03085,0.8655,c++;game_development,2,28.57
S02122,2,J00805,0.8655,c++;game_development,2,28.57
S02122,3,J01501,0.8181,,0,0.0
S02122,4,J02557,0.8181,,0,0.0
S02122,5,J03337,0.8157,,0,0.0
S02122,6,J02066,0.7738,iot;sound_engineering,2,33.33
S02122,7,J04127,0.7698,cybersecurity;sound_engineering,2,33.33
S02122,8,J04137,0.7627,c++;game_development;quantum_mechanics,3,37.5
S02122,9,J01106,0.7362,branding,1,25.0
S02122,10,J04063,0.7358,kubernetes,1,25.0
S02123,1,J01787,0.8147,sql,1,25.0
S02123,2,J01333,0.8128,blockchain,1,25.0
S02123,3,J04448,0.812,robotics,1,25.0
S02123,4,J01962,0.7985,aws;cybersecurity;game_development,3,42.86
S02123,5,J03474,0.7469,cloud_computing;sql,2,40.0
S02123,6,J02884,0.7459,figma;react,2,40.0
S02123,7,J00486,0.7451,cloud_computing;sql,2,40.0
S02123,8,J00683,0.694,branding;customer_support;sql,3,50.0
S02123,9,J01928,0.6527,figma;game_development;kubernetes;robotics,4,57.14
S02123,10,J03113,0.6506,figma;python;react;robotics,4,57.14
S02124,1,J02375,0.87,,0,0.0
S02124,2,J01810,0.8664,,0,0.0
S02124,3,J03648,0.821,cloud_computing;kubernetes,2,33.33
S02124,4,J00948,0.7578,c++;it_support;java,3,42.86
S02124,5,J01901,0.7566,data_science;it_support;react,3,42.86
S02124,6,J00136,0.7552,public_policy,1,25.0
S02124,7,J02784,0.7525,figma,1,25.0
S02124,8,J00030,0.7517,branding,1,25.0
S02124,9,J01778,0.7515,java,1,25.0
S02124,10,J02536,0.7508,c++,1,25.0
S02125,1,J03251,0.83,finance;robotics,2,25.0
S02125,2,J01734,0.7582,figma;finance,2,28.57
S02125,3,J00202,0.7327,it_support,1,20.0
S02125,4,J01941,0.7176,cybersecurity;finance;react,3,37.5
S02125,5,J03911,0.6953,,0,0.0
S02125,6,J02357,0.6953,,0,0.0
S02125,7,J04976,0.6852,customer_support;robotics,2,33.33
S02125,8,J01364,0.6804,game_development;robotics,2,33.33
S02125,9,J04186,0.6788,animation;react,2,33.33
S02125,10,J00873,0.6533,finance;robotics,2,28.57
S02126,1,J02201,0.8963,,0,0.0
S02126,2,J00036,0.7981,figma,1,20.0
S02126,3,J00418,0.7976,data_science,1,20.0
S02126,4,J04433,0.7767,,0,0.0
S02126,5,J03153,0.7767,,0,0.0
S02126,6,J04824,0.7745,,0,0.0
S02126,7,J00330,0.732,iot;sound_engineering,2,33.33
S02126,8,J04965,0.7317,cloud_computing;sql,2,33.33
S02126,9,J04357,0.7315,figma;it_support,2,33.33
S02126,10,J01944,0.7313,iot;sql,2,33.33
S02127,1,J01511,0.8185,,0,0.0
S02127,2,J00625,0.7768,branding;robotics,2,28.57
S02127,3,J02411,0.7713,sound_engineering;sql,2,28.57
S02127,4,J00299,0.7103,,0,0.0
S02127,5,J01050,0.7051,,0,0.0
S02127,6,J02459,0.7048,,0,0.0
S02127,7,J04383,0.7044,,0,0.0
S02127,8,J00133,0.6717,robotics;sql,2,33.33
S02127,9,J01367,0.6707,public_policy;sql,2,33.33
S02127,10,J03273,0.6699,branding;react,2,33.33
S02128,1,J03582,0.9359,sound_engineering,1,16.67
S02128,2,J02081,0.8824,finance;robotics,2,28.57
S02128,3,J04197,0.8824,cloud_computing;react,2,28.57
S02128,4,J00277,0.873,rocket_science,1,16.67
S02128,5,J00694,0.8474,,0,0.0
S02128,6,J02488,0.8049,branding;react,2,33.33
S02128,7,J04764,0.8048,cybersecurity;iot,2,33.33
S02128,8,J04680,0.8041,blockchain;c++,2,33.33
S02128,9,J04817,0.8038,cloud_computing;iot,2,33.33
S02128,10,J00040,0.7599,branding;iot;tableau,3,42.86
S02129,1,J00902,0.7993,sound_engineering,1,20.0
S02129,2,J02022,0.7983,tableau,1,20.0
S02129,3,J03243,0.7755,,0,0.0
S02129,4,J04751,0.7715,,0,0.0
S02129,5,J02211,0.7713,,0,0.0
S02129,6,J01479,0.7713,,0,0.0
S02129,7,J04409,0.7713,,0,0.0
S02129,8,J04908,0.737,figma;kubernetes;origami,3,37.5
S02129,9,J01285,0.7358,branding;it_support,2,33.33
S02129,10,J00717,0.7339,animation;it_support,2,33.33
S02130,1,J03307,0.8682,,0,0.0
S02130,2,J01419,0.8682,,0,0.0
S02130,3,J03263,0.8638,,0,0.0
S02130,4,J02562,0.8618,,0,0.0
S02130,5,J01706,0.8142,public_policy;tableau,2,33.33
S02130,6,J00527,0.7447,java,1,25.0
S02130,7,J02598,0.672,iot;public_policy,2,40.0
S02130,8,J00840,0.6675,cloud_computing;cybersecurity,2,40.0
S02130,9,J01204,0.6671,ui/ux,1,25.0
S02130,10,J00290,0.6665,blockchain;cybersecurity,2,40.0
S02131,1,J03087,1.0,,0,0.0
S02131,2,J01789,1.0,,0,0.0
S02131,3,J01153,0.8508,basket_weaving,1,14.29
S02131,4,J00928,0.8143,,0,0.0
S02131,5,J02807,0.7726,branding;iot,2,28.57
S02131,6,J00657,0.7726,branding;iot,2,28.57
S02131,7,J04860,0.7701,aws;sound_engineering,2,28.57
S02131,8,J00522,0.7105,,0,0.0
S02131,9,J03355,0.709,,0,0.0
S02131,10,J01835,0.7076,,0,0.0
S02132,1,J05000,0.0,ai/ml;cybersecurity;it_support;kubernetes;rocket_science,5,100.0
S02132,2,J01670,0.0,ai/ml;animation;c++;iot;it_support;java;sound_engineering,7,100.0
S02132,3,J01663,0.0,aws;branding;figma,3,100.0
S02132,4,J01664,0.0,ai/ml;blockchain;c++;java;public_policy;react,6,100.0
S02132,5,J01665,0.0,data_science;it_support;python;react;sql;tableau,6,100.0
S02132,6,J01666,0.0,c++;cybersecurity;finance;it_support;react;robotics;sound_engineering,7,100.0
S02132,7,J01667,0.0,cloud_computing;data_science;sql,3,100.0
S02132,8,J01668,0.0,ai/ml;aws;cybersecurity;data_science;python;react,6,100.0
S02132,9,J01669,0.0,ai/ml;c++;game_development;public_policy;python;sound_engineering,6,100.0
S02132,10,J01671,0.0,animation;customer_support;python,3,100.0
S02133,1,J03694,0.7749,cloud_computing;sql,2,33.33
S02133,2,J02325,0.7678,finance;game_development,2,33.33
S02133,3,J04942,0.7328,react,1,25.0
S02133,4,J03740,0.7327,it_support,1,25.0
S02133,5,J03919,0.7325,cloud_computing,1,25.0
S02133,6,J00382,0.7323,sound_engineering,1,25.0
S02133,7,J00885,0.7321,finance,1,25.0
S02133,8,J01933,0.732,aws,1,25.0
S02133,9,J04891,0.7317,python,1,25.0
S02133,10,J03632,0.7315,aws,1,25.0
S02134,1,J01577,0.8718,,0,0.0
S02134,2,J01475,0.7662,kubernetes,1,16.67
S02134,3,J04653,0.7477,c++,1,14.29
S02134,4,J01001,0.7166,blockchain;sql,2,28.57
S02134,5,J02037,0.7135,game_development;tableau,2,28.57
S02134,6,J02527,0.6908,customer_support,1,20.0
S02134,7,J01605,0.6906,cybersecurity,1,20.0
S02134,8,J03042,0.6767,branding;java;sql,3,37.5
S02134,9,J01430,0.6763,c++;customer_support;cybersecurity,3,37.5
S02134,10,J03772,0.6757,java;kubernetes;python,3,37.5
S02135,1,J00502,0.7727,branding;react,2,40.0
S02135,2,J04805,0.7711,figma;finance,2,40.0
S02135,3,J00881,0.7711,figma;finance,2,40.0
S02135,4,J03126,0.769,finance;tableau,2,40.0
S02135,5,J00775,0.7075,data_science;figma;kubernetes,3,50.0
S02135,6,J00807,0.7058,blockchain;branding;java,3,50.0
S02135,7,J02998,0.7055,aws;cloud_computing;figma,3,50.0
S02135,8,J02977,0.7046,branding;python;tableau,3,50.0
S02135,9,J04085,0.7036,game_development;it_support;python,3,50.0
S02135,10,J00654,0.7036,cybersecurity;iot;react,3,50.0
S02136,1,J00629,0.9131,data_science,1,20.0
S02136,2,J04637,0.9131,data_science,1,20.0
S02136,3,J01484,0.8465,branding;game_development,2,33.33
S02136,4,J03364,0.7913,animation;aws;java,3,42.86
S02136,5,J01682,0.7325,branding;kubernetes,2,40.0
S02136,6,J02116,0.7321,branding;c++,2,40.0
S02136,7,J03427,0.7302,aws;blockchain,2,40.0
S02136,8,J02128,0.7299,java;react,2,40.0
S02136,9,J03850,0.7289,robotics;tableau,2,40.0
S02136,10,J03315,0.6834,iot;kubernetes;public_policy,3,50.0
S02137,1,J01489,1.0,,0,0.0
S02137,2,J03635,0.8011,robotics,1,20.0
S02137,3,J02615,0.8011,robotics,1,20.0
S02137,4,J02354,0.8011,sql,1,20.0
S02137,5,J04584,0.6779,it_support;robotics;sql,3,42.86
S02137,6,J04414,0.677,cybersecurity;figma;sql,3,42.86
S02137,7,J04988,0.6743,cybersecurity;data_science;public_policy,3,42.86
S02137,8,J02845,0.6733,ai/ml;sql,2,33.33
S02137,9,J00537,0.6733,ai/ml;sql,2,33.33
S02137,10,J02204,0.6729,c++;game_development;python,3,42.86
S02138,1,J01331,0.8578,robotics,1,16.67
S02138,2,J00883,0.8578,robotics,1,16.67
S02138,3,J02035,0.8061,branding;c++,2,28.57
S02138,4,J00798,0.8023,aws;customer_support,2,28.57
S02138,5,J02535,0.7769,cloud_computing,1,20.0
S02138,6,J02814,0.7759,animation,1,20.0
S02138,7,J01651,0.771,branding,1,20.0
S02138,8,J03955,0.7699,sound_engineering,1,20.0
S02138,9,J01088,0.7598,,0,0.0
S02138,10,J04918,0.7598,,0,0.0
S02139,1,J02013,0.7938,,0,0.0
S02139,2,J01983,0.7938,,0,0.0
S02139,3,J00140,0.7897,,0,0.0
S02139,4,J01863,0.7525,blockchain;python,2,28.57
S02139,5,J01172,0.7499,data_science;finance,2,28.57
S02139,6,J04116,0.7491,finance;sql,2,28.57
S02139,7,J03387,0.7483,blockchain;finance,2,28.57
S02139,8,J03141,0.7483,blockchain;finance,2,28.57
S02139,9,J03179,0.7266,customer_support,1,20.0
S02139,10,J02303,0.7256,kubernetes,1,20.0
S02140,1,J04309,1.0,,0,0.0
S02140,2,J01424,0.8641,,0,0.0
S02140,3,J01067,0.8152,cybersecurity;tableau,2,33.33
S02140,4,J01143,0.7572,sql,1,25.0
S02140,5,J00802,0.7558,aws;customer_support;tableau,3,42.86
S02140,6,J00932,0.7552,sound_engineering,1,25.0
S02140,7,J04967,0.7549,aws;blockchain;iot,3,42.86
S02140,8,J01317,0.7514,robotics,1,25.0
S02140,9,J01179,0.7494,sql,1,25.0
S02140,10,J03592,0.7471,it_support,1,25.0
S02141,1,J03445,0.774,aws;it_support,2,40.0
S02141,2,J01830,0.7733,blockchain;iot,2,40.0
S02141,3,J03022,0.7096,cloud_computing;figma;kubernetes,3,50.0
S02141,4,J03930,0.7084,animation;cloud_computing;kubernetes,3,50.0
S02141,5,J03634,0.7062,blockchain;figma;sound_engineering,3,50.0
S02141,6,J03031,0.7057,blockchain;c++;cloud_computing,3,50.0
S02141,7,J02055,0.7057,c++;java;sound_engineering,3,50.0
S02141,8,J01385,0.7056,blockchain;iot;sound_engineering,3,50.0
S02141,9,J03375,0.7056,blockchain;iot;sound_engineering,3,50.0
S02141,10,J00516,0.7042,blockchain;data_science;game_development,3,50.0
S02142,1,J03097,0.9123,cybersecurity,1,16.67
S02142,2,J01290,0.9119,aws,1,16.67
S02142,3,J04256,0.7794,,0,0.0
S02142,4,J00638,0.7762,,0,0.0
S02142,5,J01216,0.7705,,0,0.0
S02142,6,J00973,0.7705,,0,0.0
S02142,7,J00197,0.7705,,0,0.0
S02142,8,J02286,0.7331,aws;cybersecurity,2,33.33
S02142,9,J01706,0.7305,customer_support;game_development,2,33.33
S02142,10,J02644,0.7288,iot;sound_engineering,2,33.33
S02143,1,J01770,0.8031,python,1,16.67
S02143,2,J02909,0.753,kubernetes;sql,2,28.57
S02143,3,J04570,0.7523,animation;cybersecurity,2,28.57
S02143,4,J00827,0.752,cloud_computing;cybersecurity,2,28.57
S02143,5,J01699,0.752,cloud_computing;cybersecurity,2,28.57
S02143,6,J00061,0.7268,java,1,20.0
S02143,7,J04493,0.7236,finance,1,20.0
S02143,8,J02226,0.7123,,0,0.0
S02143,9,J00075,0.7119,,0,0.0
S02143,10,J04553,0.7119,,0,0.0
S02144,1,J04695,1.0,,0,0.0
S02144,2,J02235,0.897,,0,0.0
S02144,3,J04340,0.8952,,0,0.0
S02144,4,J00510,0.8459,branding;react,2,33.33
S02144,5,J00989,0.827,quantum_mechanics,1,20.0
S02144,6,J00224,0.8063,kubernetes,1,25.0
S02144,7,J00034,0.8054,sql,1,25.0
S02144,8,J03764,0.8031,cybersecurity,1,25.0
S02144,9,J02775,0.8029,tableau,1,25.0
S02144,10,J02734,0.8027,sql,1,25.0
S02145,1,J05000,0.0,ai/ml;cybersecurity;it_support;kubernetes;rocket_science,5,100.0
S02145,2,J01670,0.0,ai/ml;animation;c++;iot;it_support;java;sound_engineering,7,100.0
