student_id,top_matches
S02665,"[('J02060', 0.8795379990651259), ('J00874', 0.8098050224861321), ('J01607', 0.8080911348025966), ('J01674', 0.7901542587777345), ('J00512', 0.7839972808447203)]"
S02666,"[('J02096', 0.8972242053091581), ('J04412', 0.8972242053091581), ('J04376', 0.8443263504436206), ('J02262', 0.7969809728748488), ('J00267', 0.771607855030633)]"
S02667,"[('J00653', 1.0000000000000002), ('J02537', 1.0000000000000002), ('J00748', 0.8677688955582615), ('J04165', 0.8616995846547642), ('J04883', 0.774489840423377)]"
S02668,"[('J03900', 0.8651110412768523), ('J02796', 0.708873452460903), ('J02221', 0.7087326577179766), ('J04500', 0.7084557761016822), ('J04807', 0.7082862199717489)]"
S02669,"[('J03355', 0.8652867116528081), ('J00928', 0.7533964757688376), ('J03900', 0.7503937240192584), ('J01365', 0.7042676298174055), ('J02414', 0.6778314367585732)]"
S02670,"[('J00716', 0.8682028619643662), ('J03035', 0.7941688597763676), ('J04899', 0.7540722806140877), ('J04304', 0.7532245961194878), ('J03309', 0.751007487912025)]"
S02671,"[('J01933', 0.7905823079741383), ('J04512', 0.7523905698514787), ('J04647', 0.7511266455538009), ('J03230', 0.7508275183154257), ('J02566', 0.7505596978150018)]"
S02672,"[('J00221', 0.8970582847029136), ('J01137', 0.8177716102930789), ('J00544', 0.7823442604849017), ('J03781', 0.7812603033018363), ('J00040', 0.7802599732255464)]"
S02673,"[('J01882', 0.8223018067975576), ('J03055', 0.8185067769190905), ('J01435', 0.81834963469112), ('J03033', 0.773241133070214), ('J04775', 0.7715130378175464)]"
S02674,"[('J01929', 1.0), ('J03281', 1.0), ('J00325', 0.8350755973602423), ('J01045', 0.8350755973602423), ('J01109', 0.8310502811112891)]"
S02675,"[('J02105', 0.8686328417453612), ('J02943', 0.770615586885553), ('J00615', 0.7556105899615423), ('J00586', 0.7550572277875924), ('J03880', 0.7161860254598796)]"
S02676,"[('J02363', 0.8170037297825055), ('J02191', 0.8170037297825055), ('J02811', 0.8170037297825055), ('J03126', 0.7352196017439642), ('J00605', 0.7329430757647535)]"
S02677,"[('J01609', 0.81719494692025), ('J04486', 0.7734090799362109), ('J01440', 0.7321979564051402), ('J02346', 0.7307376227410757), ('J00017', 0.716984434093963)]"
S02678,"[('J01137', 0.8538944538793198), ('J00238', 0.8312525958777977), ('J00173', 0.8303826965010741), ('J01704', 0.8111836257143604), ('J02808', 0.8095447015519724)]"
S02679,"[('J03163', 1.0), ('J03572', 0.8358908241278765), ('J00295', 0.834881204668363), ('J01682', 0.8345025943803991), ('J03745', 0.8146533183023357)]"
S02680,"[('J03276', 0.778706663812718), ('J02501', 0.774090121185289), ('J00697', 0.6797654014988052), ('J00302', 0.6778506692959158), ('J04108', 0.6778248442417419)]"
S02681,"[('J04757', 1.0), ('J03296', 0.868687148590717), ('J03197', 0.8208462920652504), ('J02465', 0.8208462920652504), ('J00170', 0.8176194914781004)]"
S02682,"[('J03702', 0.8292352103201176), ('J02419', 0.8261518611547193), ('J04777', 0.8034973851323999), ('J00041', 0.8034973851323999), ('J03053', 0.7951521484926338)]"
S02683,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S02684,"[('J03907', 1.0), ('J02751', 0.865790198289715), ('J01671', 0.865790198289715), ('J00287', 0.865790198289715), ('J04972', 0.7556505014639754)]"
S02685,"[('J01346', 1.0000000000000002), ('J03248', 0.8660176226120894), ('J03356', 0.8651426753155242), ('J04124', 0.7059458141923991), ('J01574', 0.7050997825174244)]"
S02686,"[('J04947', 0.7725487611042323), ('J00451', 0.7689453989756954), ('J03099', 0.7673267840036151), ('J03644', 0.7577636969281314), ('J03693', 0.756500896052174)]"
S02687,"[('J03167', 0.7837628364970551), ('J02185', 0.7654309439759901), ('J04091', 0.7284864478157623), ('J01905', 0.7234378537289161), ('J04621', 0.6991087232925606)]"
S02688,"[('J03469', 0.8656757195902868), ('J02640', 0.8145827596195098), ('J00305', 0.7982378423181599), ('J00310', 0.7516174428545557), ('J04881', 0.7502909362394703)]"
S02689,"[('J02251', 1.0000000000000004), ('J00150', 0.8015112603528244), ('J01500', 0.7921073191191371), ('J04344', 0.7529347746117162), ('J03328', 0.752829027240197)]"
S02690,"[('J04084', 0.8696997133787465), ('J01701', 0.8636466202999655), ('J00243', 0.8636466202999655), ('J03147', 0.8201760999747272), ('J03743', 0.7563604000608974)]"
S02691,"[('J03879', 1.0000000000000002), ('J01204', 0.89360043004962), ('J01304', 0.8173541713608451), ('J01028', 0.7604950376397875), ('J04671', 0.7599868348732685)]"
S02692,"[('J03455', 0.8655120732881587), ('J03739', 0.7732336627446896), ('J00034', 0.7671713865738298), ('J02911', 0.7513395611405254), ('J02420', 0.707459687898467)]"
S02693,"[('J03089', 1.0), ('J01609', 0.8000091058109841), ('J01626', 0.7822515342859351), ('J01707', 0.7818026771092655), ('J04533', 0.7782970670559214)]"
S02694,"[('J02886', 0.8936147785397606), ('J01946', 0.7730462994705125), ('J02236', 0.7304043784043296), ('J03320', 0.7302846535475381), ('J00521', 0.6797309048259044)]"
S02695,"[('J04096', 0.7517745004313966), ('J00575', 0.7494555386523548), ('J01820', 0.740016690479394), ('J01794', 0.7376607669558487), ('J03183', 0.690935422263945)]"
S02696,"[('J00001', 0.8422043328164255), ('J03183', 0.8410141547593862), ('J03666', 0.7301303988690444), ('J03538', 0.7292652009847503), ('J00633', 0.7292218538530305)]"
S02697,"[('J01397', 1.0000000000000002), ('J01142', 0.8040303433874021), ('J03435', 0.8027265666590464), ('J03934', 0.7759743080738661), ('J03590', 0.7756459074144997)]"
S02698,"[('J02815', 0.7990285163414582), ('J02210', 0.7774797715937223), ('J04506', 0.7773241234512017), ('J01978', 0.7722789038423191), ('J01329', 0.7339636273383195)]"
S02699,"[('J01556', 0.7362346568753563), ('J00563', 0.728844093205651), ('J03918', 0.728726353962697), ('J01272', 0.7263740834602472), ('J00048', 0.7262372557627546)]"
S02700,"[('J04391', 0.8807613248456553), ('J03102', 0.7830725261737151), ('J04249', 0.7465159572864386), ('J04313', 0.7293607137542965), ('J03808', 0.7272585958454617)]"
S02701,"[('J00431', 1.0), ('J03026', 0.7580942531207128), ('J03068', 0.7529293435706885), ('J01186', 0.7504551980351325), ('J03798', 0.7485459254230623)]"
S02702,"[('J04610', 0.8015836147124189), ('J01344', 0.7298391998833508), ('J03945', 0.7297481273539499), ('J01723', 0.7297481273539499), ('J01208', 0.7286729904889679)]"
S02703,"[('J03623', 0.8800831590263478), ('J02629', 0.8800831590263478), ('J03605', 0.7908471045019659), ('J04259', 0.7788306288523937), ('J03314', 0.7452566333214239)]"
S02704,"[('J02512', 0.7798982916869028), ('J02601', 0.7658030629581086), ('J01157', 0.7656813095366287), ('J00199', 0.7656813095366287), ('J01196', 0.762563713728567)]"
S02705,"[('J04785', 0.894753994674476), ('J02122', 0.894753994674476), ('J03632', 0.8030165094539758), ('J01933', 0.8025828275430018), ('J02117', 0.8023583807477319)]"
S02706,"[('J04481', 1.0), ('J02665', 0.8636135369230766), ('J02034', 0.7052270122982572), ('J03402', 0.7039031078718552), ('J03333', 0.7035660102904273)]"
S02707,"[('J01631', 0.8138493730358372), ('J00320', 0.8092040650033866), ('J00168', 0.752749829469644), ('J01321', 0.7443033130145684), ('J04261', 0.7422267332246589)]"
S02708,"[('J04526', 0.8182081284528488), ('J03430', 0.8169210620506856), ('J00607', 0.7997480162672006), ('J00737', 0.757789211924304), ('J01404', 0.7576233919750566)]"
S02709,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S02710,"[('J00763', 1.0000000000000002), ('J04677', 1.0000000000000002), ('J04585', 0.8931424429538888), ('J03338', 0.8629342001331507), ('J00972', 0.8629342001331507)]"
S02711,"[('J04803', 1.0), ('J03110', 0.8154962667203325), ('J03604', 0.7333869577819903), ('J02165', 0.7308437934103327), ('J00193', 0.729720651689166)]"
S02712,"[('J00224', 0.8973297907911371), ('J03278', 0.8203443616808911), ('J04823', 0.8189019417829656), ('J00592', 0.8175684729150474), ('J00574', 0.8165339031077916)]"
S02713,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S02714,"[('J00646', 0.711350499773388), ('J01243', 0.7109804904838657), ('J02572', 0.7102382566895704), ('J00462', 0.7078757335830231), ('J00667', 0.7077779659682498)]"
S02715,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S02716,"[('J01082', 0.7718790771706945), ('J00561', 0.7709710509601809), ('J04644', 0.7171960150605324), ('J04544', 0.7162018921523201), ('J04397', 0.7137888314336193)]"
S02717,"[('J04497', 0.8809520744074939), ('J00061', 0.8510080329504751), ('J01056', 0.7923431877182049), ('J03752', 0.7619444488838076), ('J01960', 0.7592760352388441)]"
S02718,"[('J02229', 0.867571039176244), ('J03561', 0.867571039176244), ('J02155', 0.8661038692804547), ('J02972', 0.7764465443950859), ('J00273', 0.7762479441818109)]"
S02719,"[('J02677', 0.803951638790642), ('J04094', 0.8024515951632164), ('J00324', 0.7555451882674479), ('J02095', 0.7269781622325533), ('J01557', 0.7269781622325533)]"
S02720,"[('J01014', 1.0000000000000002), ('J00353', 0.7462098944739106), ('J01369', 0.7453680113928145), ('J01631', 0.7396995611924276), ('J02707', 0.7341177246053521)]"
S02721,"[('J00245', 1.0000000000000002), ('J00904', 0.6738835730261263), ('J02718', 0.6721348438063421), ('J01098', 0.6714855644086128), ('J02255', 0.6704605408281173)]"
S02722,"[('J02569', 0.8192686873232496), ('J02583', 0.8158467846362575), ('J02355', 0.8158197584022877), ('J03127', 0.8158197584022877), ('J01725', 0.7606875956665083)]"
S02723,"[('J04113', 0.8075056784435122), ('J03471', 0.7553827860414601), ('J02759', 0.7553827860414601), ('J02391', 0.7425277842044585), ('J02527', 0.7414748928728402)]"
S02724,"[('J02530', 0.7744796790811171), ('J01502', 0.7731900726665186), ('J00048', 0.7729995231356179), ('J00838', 0.706219930517998), ('J02644', 0.704333544603828)]"
S02725,"[('J01638', 0.8401048752177086), ('J04932', 0.7773080886146937), ('J04442', 0.7446870274091072), ('J02809', 0.7415965679492265), ('J04118', 0.728280009146049)]"
S02726,"[('J03419', 1.0), ('J03424', 0.817127682675312), ('J04382', 0.7587471288512972), ('J01862', 0.7537799343302244), ('J00444', 0.7529777976952245)]"
S02727,"[('J04205', 1.0000000000000002), ('J00494', 0.819916219786095), ('J03844', 0.8185336681900933), ('J04488', 0.8177560342063334), ('J01105', 0.7294163226832574)]"
S02728,"[('J02961', 0.89398688708603), ('J02834', 0.848221803031862), ('J04308', 0.8044140366138924), ('J02515', 0.801092653074375), ('J00783', 0.7996974351537753)]"
S02729,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S02730,"[('J00800', 0.8453970441379514), ('J00172', 0.8452352478486993), ('J01934', 0.8224890920507042), ('J00665', 0.7995626168533624), ('J00011', 0.7836036232926035)]"
S02731,"[('J00125', 0.8936018905077554), ('J01091', 0.8662773908746101), ('J00253', 0.7590429337513525), ('J03561', 0.7529188099535595), ('J02229', 0.7529188099535595)]"
S02732,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S02733,"[('J04688', 0.7768931477073983), ('J02803', 0.7744902832858106), ('J03885', 0.7744902832858106), ('J02725', 0.7566121372496042), ('J00835', 0.7114663998410165)]"
S02734,"[('J01538', 0.8681036962373585), ('J01548', 0.8634496817988037), ('J04772', 0.8175102786197909), ('J02679', 0.7588053168713484), ('J03168', 0.7516985985280727)]"
S02735,"[('J01579', 1.0000000000000002), ('J04777', 0.8827997219711162), ('J00041', 0.8827997219711162), ('J00286', 0.777974517204688), ('J04022', 0.7779621698052844)]"
S02736,"[('J01721', 0.8613078615551341), ('J00274', 0.7757624329322877), ('J01940', 0.7735914562719808), ('J01982', 0.773556294362874), ('J01882', 0.7574583569701254)]"
S02737,"[('J01857', 0.8836107819579964), ('J00411', 0.8660188505573458), ('J02451', 0.8261375044647787), ('J02316', 0.8040181899504809), ('J01090', 0.7941533602148807)]"
S02738,"[('J01137', 0.8678899772854679), ('J03793', 0.8023470318587967), ('J00694', 0.7931715681811387), ('J04207', 0.7556472670791224), ('J02684', 0.7537718233829509)]"
S02739,"[('J01160', 0.7577859477615446), ('J02080', 0.7563455784100944), ('J03356', 0.7552784912728969), ('J00843', 0.7162735002670918), ('J04494', 0.7139960648896594)]"
S02740,"[('J03045', 0.8010394801665965), ('J04822', 0.8007909440825843), ('J01502', 0.7979798020111611), ('J04632', 0.7792942396680387), ('J00032', 0.7294634234347154)]"
S02741,"[('J04195', 0.8498360247525869), ('J00302', 0.7702735245809716), ('J01766', 0.7695221363039724), ('J02175', 0.7308324099199496), ('J00719', 0.7088207285832653)]"
S02742,"[('J04089', 1.0), ('J02598', 0.7705994841672696), ('J01631', 0.7528278901947565), ('J04239', 0.7073925907876151), ('J00838', 0.7058349656073086)]"
S02743,"[('J02797', 0.8428559691784795), ('J00439', 0.8428559691784795), ('J02237', 0.8428559691784795), ('J02828', 0.8012566639702764), ('J03803', 0.7982093755266295)]"
S02744,"[('J03658', 0.8512245064613885), ('J02393', 0.8071398506584687), ('J02255', 0.7590972135317268), ('J01881', 0.743879935819978), ('J04571', 0.7421013034999449)]"
S02745,"[('J00400', 0.9254641363785251), ('J03389', 0.8559003537804246), ('J04078', 0.8346208270090093), ('J02442', 0.8210824293092724), ('J03598', 0.7745637267790315)]"
S02746,"[('J00301', 1.0), ('J02865', 0.770853352990857), ('J04460', 0.768812501679673), ('J02025', 0.7323543560312136), ('J04373', 0.7323543560312136)]"
S02747,"[('J04667', 0.8947632301828012), ('J01835', 0.8652857862854408), ('J01552', 0.8635610518493086), ('J01360', 0.816863832605909), ('J03601', 0.7573012312083368)]"
S02748,"[('J04035', 0.8667967989356097), ('J04422', 0.8057538546609403), ('J04636', 0.8025390968929675), ('J04190', 0.7884484085204659), ('J03296', 0.7479410666356296)]"
S02749,"[('J03767', 1.0), ('J04641', 0.7542266912050015), ('J04939', 0.753467789286755), ('J04677', 0.7524402915571252), ('J00763', 0.7524402915571252)]"
S02750,"[('J01396', 0.8127854856216254), ('J02183', 0.7326913311388832), ('J02856', 0.7312454275765349), ('J00677', 0.7218499344381941), ('J02057', 0.7159041685596051)]"
S02751,"[('J04999', 1.0), ('J00356', 0.8114854838622954), ('J00714', 0.7358148032117505), ('J00549', 0.7340694266526487), ('J01272', 0.7330625237048327)]"
S02752,"[('J04653', 1.0), ('J01577', 0.8576931040530508), ('J00247', 0.772696380310546), ('J02996', 0.772114933188059), ('J01341', 0.7698968614962075)]"
S02753,"[('J01235', 1.0000000000000002), ('J00208', 0.7691624106137327), ('J02970', 0.7259356404188083), ('J03966', 0.7093332572737648), ('J00824', 0.7093332572737648)]"
S02754,"[('J00519', 1.0000000000000002), ('J00283', 0.8017404941914952), ('J02821', 0.8008414061071596), ('J04896', 0.7862007589164468), ('J02064', 0.7564172635051618)]"
S02755,"[('J03119', 0.8642682612232558), ('J02369', 0.8642682612232558), ('J01691', 0.758417790123081), ('J04171', 0.7566450970448132), ('J02417', 0.7534800344381629)]"
S02756,"[('J01907', 0.7880073955381839), ('J01527', 0.7304127960543921), ('J04281', 0.7304127960543921), ('J02769', 0.7304127960543921), ('J03996', 0.7302427775416732)]"
S02757,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S02758,"[('J02203', 0.8920193759806206), ('J03552', 0.7832617038524559), ('J01771', 0.7325788064973399), ('J00411', 0.7289996721054648), ('J04729', 0.7166985555106427)]"
S02759,"[('J02778', 1.0000000000000002), ('J04317', 0.8974347498993444), ('J01554', 0.8183979572058215), ('J03940', 0.8153096618819468), ('J00541', 0.8005125451719486)]"
S02760,"[('J04104', 1.0), ('J02417', 0.8667461114566621), ('J02377', 0.771149539989492), ('J01235', 0.7085460635057778), ('J02246', 0.7076388090558473)]"
S02761,"[('J00771', 1.0), ('J02153', 0.7752807173009482), ('J04409', 0.7750805038289265), ('J01479', 0.7750805038289265), ('J02211', 0.7750805038289265)]"
S02762,"[('J02000', 0.8342765363398001), ('J01765', 0.8167239757561303), ('J02376', 0.7684953158584367), ('J01093', 0.731881399363407), ('J02593', 0.7296703418063694)]"
S02763,"[('J00597', 1.0000000000000002), ('J00364', 0.9139719537138459), ('J00271', 0.8165174808000016), ('J03068', 0.8151936423221264), ('J01199', 0.7328752075170518)]"
S02764,"[('J02688', 0.7158296426694389), ('J04439', 0.7156123709289702), ('J02913', 0.7136197962902006), ('J02697', 0.7136197962902006), ('J02429', 0.7128607157224538)]"
S02765,"[('J00228', 0.795919311780618), ('J01362', 0.7584008534969139), ('J00456', 0.716160289164757), ('J01911', 0.6947071061881609), ('J00157', 0.6947071061881609)]"
S02766,"[('J04631', 1.0000000000000002), ('J04061', 1.0000000000000002), ('J04473', 0.8808021914398747), ('J01616', 0.7529409635847356), ('J01254', 0.75176830193291)]"
S02767,"[('J03265', 1.0000000000000004), ('J03350', 0.8037343578734628), ('J01644', 0.7709882239266278), ('J04785', 0.7581313902911961), ('J02122', 0.7581313902911961)]"
S02768,"[('J04967', 0.7723279398339558), ('J02816', 0.7689087190915719), ('J04389', 0.7309520267836128), ('J02571', 0.730542177170449), ('J03045', 0.726926058925554)]"
S02769,"[('J03505', 0.9258204232842911), ('J00258', 0.8656104703480008), ('J00591', 0.8507172203849405), ('J02467', 0.8189246116768935), ('J02976', 0.7720461448387476)]"
S02770,"[('J03283', 1.0), ('J00686', 0.8666092726069969), ('J02491', 0.7767828139354453), ('J01440', 0.7745858709190773), ('J02240', 0.7088773157691567)]"
S02771,"[('J01828', 0.7778655713271269), ('J04532', 0.7090501050465747), ('J02389', 0.7065997018086932), ('J03724', 0.7065909468104843), ('J01710', 0.7065547915436877)]"
S02772,"[('J02129', 1.0000000000000002), ('J00246', 0.746145365340449), ('J00764', 0.715261154872378), ('J03530', 0.7151068078047766), ('J02160', 0.6905844196395734)]"
S02773,"[('J03845', 0.8656654744018154), ('J03573', 0.7554847895300838), ('J00139', 0.7534003376252992), ('J03915', 0.7534003376252992), ('J02675', 0.7518806872970552)]"
S02774,"[('J00426', 0.808041677692423), ('J00079', 0.8058313555086744), ('J03495', 0.8039372337342666), ('J02982', 0.7527642076888402), ('J00540', 0.7519646551591237)]"
S02775,"[('J02681', 0.7234497315954195), ('J00941', 0.7164986936710249), ('J04922', 0.7113334804846706), ('J02790', 0.7094925647617387), ('J02398', 0.7094925647617387)]"
S02776,"[('J03019', 1.0), ('J00553', 1.0), ('J00563', 0.8917078112248432), ('J04977', 0.8906148569837484), ('J01712', 0.7529482903166194)]"
S02777,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S02778,"[('J01833', 0.8747427250227376), ('J03103', 0.8067174972587097), ('J04480', 0.7564551297635393), ('J03823', 0.7538981926140004), ('J01213', 0.7538981926140004)]"
S02779,"[('J00116', 0.7734754409358489), ('J02318', 0.7709654051406019), ('J00437', 0.7701075470144189), ('J00651', 0.756268031193898), ('J02257', 0.756268031193898)]"
S02780,"[('J01475', 0.8324928318661351), ('J02944', 0.8001956971545284), ('J02272', 0.7803759986083229), ('J03122', 0.7781054852958096), ('J01473', 0.7744334668242685)]"
S02781,"[('J00334', 0.915145783034248), ('J02886', 0.8148844599576273), ('J03069', 0.7740034701965914), ('J02578', 0.7717598713657025), ('J04101', 0.7703141215271135)]"
S02782,"[('J01407', 0.8686665982678146), ('J02269', 0.7835501615017441), ('J01214', 0.7673993666462743), ('J01190', 0.7666437399227898), ('J03080', 0.7660966276017466)]"
S02783,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S02784,"[('J02013', 0.8956202752429582), ('J01983', 0.8956202752429582), ('J02303', 0.8229681097496111), ('J04081', 0.8222221248107564), ('J03179', 0.8205354671047581)]"
S02785,"[('J03588', 0.8170083971904567), ('J03255', 0.7727844437532206), ('J02935', 0.7723815848696841), ('J00239', 0.7338484387674382), ('J00045', 0.7338484387674382)]"
S02786,"[('J01721', 1.0), ('J00329', 0.8458834171907529), ('J00274', 0.7753798303915758), ('J00055', 0.7746032814351396), ('J01940', 0.7732099244471874)]"
S02787,"[('J01048', 0.865320153944217), ('J04739', 0.792347727891119), ('J04891', 0.7910411428365629), ('J01933', 0.7907191757603209), ('J03381', 0.7536040525580394)]"
S02788,"[('J00238', 0.7859189037494295), ('J03135', 0.7657926241224936), ('J04962', 0.7657293478816919), ('J00831', 0.750596122148185), ('J02441', 0.7182424930842847)]"
S02789,"[('J02986', 1.0000000000000002), ('J00284', 1.0000000000000002), ('J01156', 0.8657281814608877), ('J04682', 0.863811884045035), ('J00298', 0.8629689764863924)]"
S02790,"[('J02473', 0.7304257494472587), ('J04364', 0.6928481514921238), ('J01903', 0.6919397763725577), ('J00338', 0.6904864232090837), ('J02831', 0.6891334194244078)]"
S02791,"[('J04613', 0.8165273220789216), ('J01237', 0.8145591949835823), ('J00746', 0.7585884027369048), ('J03913', 0.7579302864298507), ('J01406', 0.756796245989071)]"
S02792,"[('J03688', 0.8452759645704491), ('J00064', 0.770900118528399), ('J03731', 0.7707230879162833), ('J02003', 0.7568662156538566), ('J02543', 0.7561565441280991)]"
S02793,"[('J03555', 0.7417129622569788), ('J02707', 0.7185677552405222), ('J02282', 0.688740066439812), ('J02105', 0.6773116400491693), ('J00199', 0.6765972131228454)]"
S02794,"[('J00431', 0.8956944914505315), ('J03026', 0.8463759243322106), ('J04162', 0.7708046725727402), ('J03655', 0.7306515414813403), ('J01544', 0.7295302822741823)]"
S02795,"[('J03836', 0.8668880058009927), ('J02591', 0.8668880058009927), ('J03009', 0.8668880058009927), ('J01354', 0.8611560961131617), ('J01431', 0.7535684165453294)]"
S02796,"[('J04501', 1.0000000000000002), ('J04673', 0.8331277955768481), ('J00418', 0.8015989649990002), ('J02230', 0.7974229766419733), ('J03866', 0.7767244500821763)]"
S02797,"[('J01000', 0.7535801952492569), ('J01842', 0.7460231537179686), ('J02855', 0.6928557502534491), ('J02136', 0.6910210485680621), ('J01260', 0.6799140614061566)]"
S02798,"[('J03547', 1.0), ('J04035', 0.773622136334286), ('J01657', 0.7615057143426006), ('J03707', 0.757451576518994), ('J01029', 0.757451576518994)]"
S02799,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S02800,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S02801,"[('J01812', 0.8370364676139628), ('J04553', 0.8225038478243402), ('J00075', 0.8225038478243402), ('J04340', 0.815983494446859), ('J00524', 0.7401819959315336)]"
S02802,"[('J00975', 1.0000000000000002), ('J01431', 1.0000000000000002), ('J04168', 0.7725445747610246), ('J03450', 0.758850374878639), ('J04353', 0.75756498324154)]"
S02803,"[('J04965', 0.8327174590437615), ('J01944', 0.8323282755912733), ('J00084', 0.7736265191254692), ('J01985', 0.7327818439733872), ('J04683', 0.7312479914026763)]"
S02804,"[('J03581', 1.0), ('J03563', 0.7770886858907161), ('J01078', 0.7763464542197138), ('J02001', 0.7733417595611045), ('J04649', 0.7076464923694807)]"
S02805,"[('J02457', 1.0), ('J03297', 0.7514930555771114), ('J04327', 0.7505175300764674), ('J03027', 0.745820432563867), ('J01998', 0.71974395311632)]"
S02806,"[('J00865', 0.7589426197553981), ('J03588', 0.7535987134177597), ('J03309', 0.7525129474760993), ('J04711', 0.7525129474760993), ('J04088', 0.7169065884661362)]"
S02807,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S02808,"[('J01121', 1.0000000000000002), ('J00489', 1.0000000000000002), ('J02611', 0.8891665902332784), ('J04408', 0.8292747545510234), ('J04752', 0.7624389488597654)]"
S02809,"[('J00146', 0.7319691625073542), ('J01832', 0.7191949892434878), ('J00456', 0.7182829780015924), ('J03955', 0.7114263056175965), ('J01945', 0.7099177730767685)]"
S02810,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S02811,"[('J02521', 0.8278909055055219), ('J01411', 0.7813172919364763), ('J00307', 0.7417752383654376), ('J00200', 0.6928478161247312), ('J01896', 0.6926575607141952)]"
S02812,"[('J02615', 0.9109979639944801), ('J03635', 0.9109979639944801), ('J03585', 0.8179490427272306), ('J00626', 0.8150127918623675), ('J04584', 0.7708390877850372)]"
S02813,"[('J03142', 0.7995956912797795), ('J00056', 0.7770217375631837), ('J02254', 0.7767659775547751), ('J03621', 0.775349283048148), ('J01816', 0.7320022065758582)]"
S02814,"[('J04647', 1.0), ('J03694', 0.801352993585562), ('J02117', 0.792439897011142), ('J00226', 0.7522829347950948), ('J00504', 0.7246527206819023)]"
S02815,"[('J01672', 0.8963539933607665), ('J03697', 0.8646567581483652), ('J01293', 0.753342733345001), ('J03834', 0.7529698630721524), ('J00283', 0.7527854011028507)]"
S02816,"[('J05000', 0.0), ('J01670', 0.0), ('J01663', 0.0), ('J01664', 0.0), ('J01665', 0.0)]"
S02817,"[('J00135', 1.0000000000000002), ('J00961', 1.0000000000000002), ('J01864', 0.8041575442964642), ('J01970', 0.8014473174111655), ('J03058', 0.7744691913898052)]"
S02818,"[('J03397', 1.0000000000000002), ('J03798', 0.8657473508105514), ('J01899', 0.8642646003885922), ('J02543', 0.8631999190670542), ('J02205', 0.7747691375322822)]"
S02819,"[('J01115', 0.7914207486636687), ('J02627', 0.7543012866086454), ('J01030', 0.7542253554758657), ('J04079', 0.7508662960533354), ('J04642', 0.749153707419239)]"
S02820,"[('J01300', 0.801194364008489), ('J04601', 0.7917711866422924), ('J01744', 0.791514439410634), ('J03726', 0.7536316270824139), ('J02430', 0.7534502199101749)]"
S02821,"[('J04313', 0.7652060273469536), ('J04426', 0.7452300171495297), ('J04148', 0.7424700926800536), ('J04073', 0.7337611155035072), ('J04829', 0.7337611155035072)]"
S02822,"[('J03356', 0.8171967997897618), ('J03405', 0.7280335460112883), ('J00792', 0.7277370458846), ('J00085', 0.7093505885205784), ('J02794', 0.7084465447808025)]"
S02823,"[('J03713', 0.8284216391951904), ('J02025', 0.80315269495484), ('J04373', 0.80315269495484), ('J00204', 0.7962919312702061), ('J00799', 0.779403442473464)]"
S02824,"[('J02235', 1.0000000000000002), ('J00224', 0.8988902188115381), ('J04695', 0.8970113380737279), ('J03764', 0.8953193211110166), ('J02469', 0.8177545413855047)]"
S02825,"[('J04448', 0.7971889657985505), ('J00141', 0.7600356429685077), ('J01493', 0.7363235359700632), ('J04491', 0.7354906029515779), ('J04610', 0.7196354569947431)]"
S02826,"[('J02549', 1.0000000000000002), ('J01822', 0.776904744411442), ('J04833', 0.7718578885300472), ('J01325', 0.7718578885300472), ('J02759', 0.769068758444936)]"
S02827,"[('J03172', 0.8653382970132218), ('J03377', 0.7785991056857509), ('J03343', 0.7785991056857509), ('J03557', 0.7785991056857509), ('J00413', 0.7746988539196913)]"
S02828,"[('J01197', 0.846326555202146), ('J02843', 0.8024145056220925), ('J00902', 0.8010672795378686), ('J04519', 0.7767926437290597), ('J04657', 0.7346467599643238)]"
S02829,"[('J04256', 0.8655454553390499), ('J01472', 0.8650731158607872), ('J03757', 0.7594656441875036), ('J04975', 0.7594656441875036), ('J02907', 0.7578775779109189)]"
